,links
11210,https://www.swiggy.com/bangalore/swagistan-express-kadubeesanahalli-kadubeesanahalli
11211,https://www.swiggy.com/bangalore/taco-bell-whitefield-whitefield
11212,https://www.swiggy.com/bangalore/chikkis-cafe-marathahalli-marathahalli
11213,https://www.swiggy.com/bangalore/kidilum-whitefield-whitefield
11214,https://www.swiggy.com/bangalore/bombay-sandwich-company-whitefield-near-bharat-petrol-pump-whitefield
11215,https://www.swiggy.com/bangalore/bawarchi-kundalahalli-marathahalli
11216,https://www.swiggy.com/bangalore/cupcake-bliss-dodsworth-layout-whitefield
11217,https://www.swiggy.com/bangalore/bib-english-breakfast-in-the-box-whitefield-whitefield
11218,https://www.swiggy.com/bangalore/meat-eat-mahadevpura-mahadevpura
11219,https://www.swiggy.com/bangalore/cake-dilim-itpl-main-road-whitefield-whitefield
11220,https://www.swiggy.com/bangalore/ind-foodies-whitefield
11221,https://www.swiggy.com/bangalore/cake-dilim-brookefield-whitefield
11222,https://www.swiggy.com/bangalore/meat-and-eat-immadihalli-whitefield
11223,https://www.swiggy.com/bangalore/quality-eat-bengaluru-karnataka-rt-nagar
11224,https://www.swiggy.com/bangalore/starbucks-coffee-miraya-rose-whitefield
11225,https://www.swiggy.com/bangalore/five-star-chicken-whitefield
11226,https://www.swiggy.com/bangalore/mainland-china-whitefield
11227,https://www.swiggy.com/bangalore/cafe-coffee-day-varthur-main-road-whitefield
11228,https://www.swiggy.com/bangalore/galitos-itpl-whitefield-whitefield
11229,https://www.swiggy.com/bangalore/best-in-klass-whitefield-whitefield
11230,https://www.swiggy.com/bangalore/bhagini-whitefield-whitefield
11231,https://www.swiggy.com/bangalore/the-irani-chaicafe-whitefield
11232,https://www.swiggy.com/bangalore/bhagini-park-whitefield-whitefield
11233,https://www.swiggy.com/bangalore/cafe-detox-whitefield
11234,https://www.swiggy.com/bangalore/le-chaat-whitefield
11235,https://www.swiggy.com/bangalore/indiana-burgers-dodsworth-layout-whitefield-whitefield
11236,https://www.swiggy.com/bangalore/the-great-indian-dabba-whitefield
11237,https://www.swiggy.com/bangalore/s-v-restaurant-whitefield-whitefield
11238,https://www.swiggy.com/bangalore/espressoo-restaurant-whitefield
11239,https://www.swiggy.com/bangalore/imperia-restaurant-whitefield-whitefield
11240,https://www.swiggy.com/bangalore/bottle-genie-upkar-layout-whitefield
11241,https://www.swiggy.com/bangalore/rolls-bowls-beml-layout-brookefields-vam
11242,https://www.swiggy.com/bangalore/chaai-resto-brookefield-whitefield
11243,https://www.swiggy.com/bangalore/bloomsburys-boutique-cafe-and-artisan-bakery-whitefield-whitefield
11244,https://www.swiggy.com/bangalore/punjabi-kitchen-whitefield
11245,https://www.swiggy.com/bangalore/khan-saheb-grills-and-rolls-whitefield
11246,https://www.swiggy.com/bangalore/bobacha-whitefield-whitefield
11247,https://www.swiggy.com/bangalore/new-paratha-corner-whitefield-whitefield
11248,https://www.swiggy.com/bangalore/kerala-tiffin-whitefield-whitefield
11249,https://www.swiggy.com/bangalore/south-spicy-whitefield
11250,https://www.swiggy.com/bangalore/the-grilled-fried-whitefield-whitefield
11251,https://www.swiggy.com/bangalore/shaan-e-punjab-whitefield-whitefield
11252,https://www.swiggy.com/bangalore/jlt-food-services-whitefield-whitefield
11253,https://www.swiggy.com/bangalore/not-just-waffles-brookefield-whitefield
11254,https://www.swiggy.com/bangalore/chickenwalla-near-bharat-petrol-pump-maruthi-nagar-whitefield
11255,https://www.swiggy.com/bangalore/coastal-hub-whitefield-whitefield
11256,https://www.swiggy.com/bangalore/a2b-veg-in-hope-faram-cicle-whitefield
11257,https://www.swiggy.com/bangalore/tasty-food-whitefield
11258,https://www.swiggy.com/bangalore/rajdhani-whitefield
11259,https://www.swiggy.com/bangalore/sogo-natural-icecreams-whitefield
11260,https://www.swiggy.com/bangalore/yum-yum-south-whitefield-marathahalli
11261,https://www.swiggy.com/bangalore/pans-aroma-whitefield-whitefield
11262,https://www.swiggy.com/bangalore/biryani-hut-kshatriyas-kitchen-whitefield-whitefield
11263,https://www.swiggy.com/bangalore/amadora-gourmet-ice-cream-sorbet-whitefield
11264,https://www.swiggy.com/bangalore/desi-doze-whitefield-whitefield
11265,https://www.swiggy.com/bangalore/sri-sai-palace-kadugodi-bengaluru-karnataka-india-btm
11266,https://www.swiggy.com/bangalore/manis-dum-biryani-whitefield-whitefield
11267,https://www.swiggy.com/bangalore/the-duke-of-juices-whitefield-whitefield
11268,https://www.swiggy.com/bangalore/new-udupi-delicacy-veg-whitefield-whitefield
11269,https://www.swiggy.com/bangalore/chikpet-donne-biriyani-house-whitefield-whitefield
11270,https://www.swiggy.com/bangalore/cafe-noir-whitefield-whitefield-2
11271,https://www.swiggy.com/bangalore/goli-vada-pav-no1-whitefield-main-road-whitefield
11272,https://www.swiggy.com/bangalore/olivers-pub-diner-whitefield-whitefield
11273,https://www.swiggy.com/bangalore/the-hyderabad-chefs-whitefield-whitefield
11274,https://www.swiggy.com/bangalore/south-house-whitefield
11275,https://www.swiggy.com/bangalore/apsara-ice-cream-whitefield-whitefield
11276,https://www.swiggy.com/bangalore/windy-whitefield-whitefield
11277,https://www.swiggy.com/bangalore/nagas-whitefield-whitefield-3
11278,https://www.swiggy.com/bangalore/nic-natural-ice-cream-splendid-times-square-whitefield
11279,https://www.swiggy.com/bangalore/sri-saipalace-whitefield
11280,https://www.swiggy.com/bangalore/punjabi-by-nature-whitefield-whitefield
11281,https://www.swiggy.com/bangalore/ibaco-nagawara-nagavara-hennur
11282,https://www.swiggy.com/bangalore/new-punjabi-veg-restaurant-nagavara-nagavara-hennur
11283,https://www.swiggy.com/bangalore/chinese-bowl-nagavara-hennur
11284,https://www.swiggy.com/bangalore/wow-momo-manayata-tech-park-nagavara-hennur
11285,https://www.swiggy.com/bangalore/chai-point-manyata-tech-park-nagavara-hennur
11286,https://www.swiggy.com/bangalore/thalaserry-plaza-hennur-hennur-geddalahalli
11287,https://www.swiggy.com/bangalore/matsya-loka-nagawara-nagavara-hennur
11288,https://www.swiggy.com/bangalore/world-in-a-bowl-hennur-nagavara-hennur
11289,https://www.swiggy.com/bangalore/cafe-coffee-day-mfar-manyatatech-park-nagavara-hennur
11290,https://www.swiggy.com/bangalore/pauls-dum-biryani-5th-block-5th-cross-hbr-layout-vam
11291,https://www.swiggy.com/bangalore/paradox-rest-o-cafe-3rd-cross-nagavara-hennur
11292,https://www.swiggy.com/bangalore/hotel-andhra-spicy-inn-nagawara-nagavara-hennur
11293,https://www.swiggy.com/bangalore/meghana-biriyanis-nagavara-hennur-nagavara-hennur
11294,https://www.swiggy.com/bangalore/chaiywaala-nagawara-nagavara-hennur
11295,https://www.swiggy.com/bangalore/hot-momos-hennur-test-prod-area
11296,https://www.swiggy.com/bangalore/cottage-loaf-nagavara-hennur-nagavara-hennur
11297,https://www.swiggy.com/bangalore/meal-daddy-nagavara-nagavara-hennur
11298,https://www.swiggy.com/bangalore/juice-lounge-nagavara-hennur-nagavara-hennur
11299,https://www.swiggy.com/bangalore/wangs-kitchen-elements-mall-nagavara-hennur
11300,https://www.swiggy.com/bangalore/kanti-sweets-nagawara-nagavara-hennur
11301,https://www.swiggy.com/bangalore/sweet-savoury-deli-outer-ring-road-nagawara-main-road-opposite-manyata-tech-park-test-prod-area
11302,https://www.swiggy.com/bangalore/north-indian-bhukkads-nib-hbr-layout-nagavara-hennur
11303,https://www.swiggy.com/bangalore/one-for-the-road-nagavara-nagavara-hennur
11304,https://www.swiggy.com/bangalore/al-baik-tandoori-restaurant-kghalli-nagavara-hennur
11305,https://www.swiggy.com/bangalore/biriyani-house-outer-ring-road-nagavara-hennur
11306,https://www.swiggy.com/bangalore/barista-manyata-tech-park-nagavara-hennur
11307,https://www.swiggy.com/bangalore/vijayalakshmi-veg-nagavara-hennur
11308,https://www.swiggy.com/bangalore/california-burrito-nagawara-nagavara-hennur
11309,https://www.swiggy.com/bangalore/chickenwalla-hennur-nagavara-hennur
11310,https://www.swiggy.com/bangalore/dilli-dil-se-nagawara-nagavara-hennur
11311,https://www.swiggy.com/bangalore/pathankot-punjabi-restaurant-nagavara-hennur-nagavara-hennur
11312,https://www.swiggy.com/bangalore/the-chocolate-room-nagawara-nagavara-hennur
11313,https://www.swiggy.com/bangalore/foreign-cafe-hennur-nagavara-hennur
11314,https://www.swiggy.com/bangalore/five-star-chicken-nagavara-hennur-2
11315,https://www.swiggy.com/bangalore/cream-fudge-nagawara-nagavara-hennur
11316,https://www.swiggy.com/bangalore/h2b-560-kitchen-nagawara-nagavara-hennur
11317,https://www.swiggy.com/bangalore/dominos-pizza-manyata-tech-park-campus-nagavara-hennur
11318,https://www.swiggy.com/bangalore/grill39s-n-chill39s-nagavara-hennur
11319,https://www.swiggy.com/bangalore/aromas-hyderabad-house-nagawara-nagavara-hennur
11320,https://www.swiggy.com/bangalore/american-bites-geddalahalli-geddalahalli
11321,https://www.swiggy.com/bangalore/new-udupi-upahar-nagavara-hennur-nagavara-hennur
11322,https://www.swiggy.com/bangalore/baskin-robbins-nagavara-hennur-nagavara-hennur
11323,https://www.swiggy.com/bangalore/andhra-biryanis-outer-ring-road-nagavara-hennur
11324,https://www.swiggy.com/bangalore/hatti-kaapi-nagavara-hennur-nagavara-hennur
11325,https://www.swiggy.com/bangalore/roll-n-roll-narayanappa-block-nagavara-hennur
11326,https://www.swiggy.com/bangalore/pizza-bakers-nagavara-hennur
11327,https://www.swiggy.com/bangalore/andhra-biriyani-palace-nagavara-hennur
11328,https://www.swiggy.com/bangalore/udupi-sagar-hotel-bengaluru-karnataka-india-sahakar-nagar
11329,https://www.swiggy.com/bangalore/a2b-veg-near-nagawara-signal-nagavara-hennur
11330,https://www.swiggy.com/bangalore/desi-bites-nagavara-hennur
11331,https://www.swiggy.com/bangalore/kfc-nagawara-nagavara-hennur
11332,https://www.swiggy.com/bangalore/chef-bakers-hennur-nagavara-hennur
11333,https://www.swiggy.com/bangalore/madurai-canteen-hebbal
11334,https://www.swiggy.com/bangalore/kerala-mess-nagawara-nagavara-hennur
11335,https://www.swiggy.com/bangalore/dunkin-donuts-nagavara-hennur-nagavara-hennur
11336,https://www.swiggy.com/bangalore/the-milkshake-theory-hennur-hennur-geddalahalli
11337,https://www.swiggy.com/bangalore/zaica-nagavara-hennur
11338,https://www.swiggy.com/bangalore/andhra-spicy-inn-nagavara-nagavara-hennur
11339,https://www.swiggy.com/bangalore/mcdonalds-elements-mall-nagavara-hennur
11340,https://www.swiggy.com/bangalore/cakezone-kalyan-nagar-disabled
11341,https://www.swiggy.com/bangalore/gunadappa-donne-biryani-mane-nagawara-nagavara-hennur
11342,https://www.swiggy.com/bangalore/teapoy-mutiny-hennur-nagavara-hennur
11343,https://www.swiggy.com/bangalore/de-grand-kalyan-nagar-disabled
11344,https://www.swiggy.com/bangalore/aaha-andhra-nagawara-nagavara-hennur
11345,https://www.swiggy.com/bangalore/bombay-sandwich-company-hennur-nagavara-hennur
11346,https://www.swiggy.com/bangalore/coldsmith-ice-cream-nagavara-hennur
11347,https://www.swiggy.com/bangalore/marwari-basa-pure-veg-manayata-tech-park-nagavara-hennur
11348,https://www.swiggy.com/bangalore/swagatham-delux-rayalaseema-spices-nagawara-nagavara-hennur
11349,https://www.swiggy.com/bangalore/gundappa-donne-biryani-nagavara-nagavara-hennur
11350,https://www.swiggy.com/bangalore/haus-of-burgers-punappa-layout-hennur-geddalahalli
11351,https://www.swiggy.com/bangalore/french-loaf-near-vbr-college-nagavara-hennur
11352,https://www.swiggy.com/bangalore/d-zaprino-nagawara-nagavara-hennur
11353,https://www.swiggy.com/bangalore/hotel-new-karavali-hennur-geddalahalli
11354,https://www.swiggy.com/bangalore/mamaji-electronic-city-electronic-city
11355,https://www.swiggy.com/bangalore/yumyumdilli-hennur-nagavara-hennur
11356,https://www.swiggy.com/bangalore/pizza-hut-nagavara-villagethanisandra-main-raod-nagavara-hennur
11357,https://www.swiggy.com/bangalore/vindys-cafe-hebbal
11358,https://www.swiggy.com/bangalore/just-bake-nagavara-hennur-1-nagavara-hennur
11359,https://www.swiggy.com/bangalore/oye-hoye-nagavara-nagavara-hennur
11360,https://www.swiggy.com/bangalore/didi39s-kitchen-nagavara-hennur
11361,https://www.swiggy.com/bangalore/the-chinese-table-nagavara-nagavara-hennur
11362,https://www.swiggy.com/bangalore/dvg-benne-dosa-nagavara-hennur
11363,https://www.swiggy.com/bangalore/chung-wah-hennur-hennur-geddalahalli
11364,https://www.swiggy.com/bangalore/five-star-chicken-test-prod-area-4
11365,https://www.swiggy.com/bangalore/sandesh-sweets-and-snacks-from-bengal-kalyan-nagar-kammanahallikalyan-nagar
11366,https://www.swiggy.com/bangalore/mamas-restaurant-nagavara-hennur-nagavara-hennur
11367,https://www.swiggy.com/bangalore/avista-cafe-pizzeria-nagavara-and-hennur-nagavara-hennur
11368,https://www.swiggy.com/bangalore/punjab-bistro-nagavara-hennur-nagavara-hennur
11369,https://www.swiggy.com/bangalore/swad-restaurant-nagawara-nagavara-hennur
11370,https://www.swiggy.com/bangalore/hakka-go-hennur-nagavara-hennur
11371,https://www.swiggy.com/bangalore/jai-bhavani-dhaba-nagavara-hennur-nagavara-hennur
11372,https://www.swiggy.com/bangalore/grand-heaven-restaurant-nagawara-nagavara-hennur
11373,https://www.swiggy.com/bangalore/kijiji-chal-yaha-khate-hai-nagawara-nagavara-hennur
11374,https://www.swiggy.com/bangalore/jayanths-kokoro-ko-rachenahalli-main-road-nagavara-nagavara-hennur
11375,https://www.swiggy.com/bangalore/kolkata-famous-kati-rolls-nagavara-hennur-nagavara-hennur
11376,https://www.swiggy.com/bangalore/kuttanadu-restaurant-nagawara-nagavara-hennur
11377,https://www.swiggy.com/bangalore/eat-well-banaswadi-banaswadi
11378,https://www.swiggy.com/bangalore/pasta-factory-nagavara-hennur-nagavara-hennur
11379,https://www.swiggy.com/bangalore/thalis-of-india-hennur-nagavara-hennur
11380,https://www.swiggy.com/bangalore/bhagini-residency-nagavara-nagavara-hennur
11381,https://www.swiggy.com/bangalore/kitchen-king-nagawara-nagavara-hennur
11382,https://www.swiggy.com/bangalore/kloudish-kitchen-devatha-layout-near-kempamma-temple-hennur-vam
11383,https://www.swiggy.com/bangalore/nihas-hyderabad-biryani-nagavara-nagavara-hennur
11384,https://www.swiggy.com/bangalore/fiery-indian-kitchen-nagwara-nagavara-hennur
11385,https://www.swiggy.com/bangalore/burger-king-thanisandra-nagavara-hennur
11386,https://www.swiggy.com/bangalore/foodyz-nagavara-hennur
11387,https://www.swiggy.com/bangalore/gelato-italiano-elements-mall-nagavara-hennur
11388,https://www.swiggy.com/bangalore/punjabi-chulha-nagavara-hennur-nagavara-hennur
11389,https://www.swiggy.com/bangalore/chung-wah-express-nagavara-hennur-nagavara-hennur
11390,https://www.swiggy.com/bangalore/yumyumsouth-hennur-cross-nagavara-hennur
11391,https://www.swiggy.com/bangalore/ozy-hotels-nagawara-nagavara-hennur
11392,https://www.swiggy.com/bangalore/parrattha-ssinghh-nagavara-hennur
11393,https://www.swiggy.com/bangalore/the-runaway-chef-measthry-playa-nagavara-hennur
11394,https://www.swiggy.com/bangalore/sri-sai-99-variety-dosa-nagwara-vijayanagar
11395,https://www.swiggy.com/bangalore/kwality-walls-telecom-layout-jakkur
11396,https://www.swiggy.com/bangalore/chaatimes-nagavara-nagavara-hennur
11397,https://www.swiggy.com/bangalore/subway-nagavara-hennur
11398,https://www.swiggy.com/bangalore/silver-spoon-multicuisine-restaurant-maruthi-layout-hennur-cross-hennur-geddalahalli
11399,https://www.swiggy.com/bangalore/serranos-mexican-grill-nagavara-hennur-nagavara-hennur
11400,https://www.swiggy.com/bangalore/sulemani-chichas-kalyan-nagar-disabled
11401,https://www.swiggy.com/bangalore/the-blue-bawarchi-nagavara-nagavara-hennur
11402,https://www.swiggy.com/bangalore/punjabi-tadka-nagavara-nagavara-hennur
11403,https://www.swiggy.com/bangalore/cream-chemistry-hennur-nagavara-hennur
11404,https://www.swiggy.com/bangalore/indulge-by-innerchef-hennur-nagavara-hennur
11405,https://www.swiggy.com/bangalore/night-food-joint-nagavara-nagavara-hennur-4
11406,https://www.swiggy.com/bangalore/zamindars-biryani-durbar-nagawara-nagavara-hennur
11407,https://www.swiggy.com/bangalore/innerchef-hennur-nagavara-hennur
11408,https://www.swiggy.com/bangalore/healthie-hennur-nagavara-hennur
11409,https://www.swiggy.com/bangalore/onesta-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11410,https://www.swiggy.com/bangalore/raidan-restaurant-kammanahalli-kammanahallikalyan-nagar
11411,https://www.swiggy.com/bangalore/vanas-kammanahalli-kammanahallikalyan-nagar
11412,https://www.swiggy.com/bangalore/little-italy-80-feet-road-kammanahallikalyan-nagar
11413,https://www.swiggy.com/bangalore/china-pearl-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11414,https://www.swiggy.com/bangalore/srinidhi-veg-food-court-kalyan-nagar-kammanahallikalyan-nagar
11415,https://www.swiggy.com/bangalore/dominos-pizza-hrbr-layout-kammanahallikalyan-nagar
11416,https://www.swiggy.com/bangalore/momoz-kammanahalli
